0,retail,mandi,arrival,events
2008-03-13,450.0,360.0,30.0,0
2008-03-14,450.0,590.0,30.0,0
2008-03-15,500.0,560.0,30.0,0
2008-03-16,475.0,560.0,30.0,0
2008-03-17,450.0,560.0,25.0,0
2008-03-18,450.0,550.0,30.0,0
2008-03-19,500.0,520.0,30.0,0
2008-03-20,450.0,520.0,30.0,0
2008-03-21,457.0,520.0,30.0,0
2008-03-22,457.0,530.0,25.0,0
2008-03-23,457.0,530.0,25.0,0
2008-03-24,500.0,530.0,30.0,0
2008-03-25,500.0,520.0,25.0,0
2008-03-26,500.0,520.0,25.0,0
2008-03-27,450.0,500.0,25.0,0
2008-03-28,450.0,500.0,25.0,0
2008-03-29,500.0,503.0,25.0,0
2008-03-30,475.0,512.0,26.0,0
2008-03-31,450.0,525.0,27.0,0
2008-04-01,450.0,537.0,28.0,0
2008-04-02,400.0,546.0,29.0,0
2008-04-03,450.0,550.0,30.0,0
2008-04-04,400.0,550.0,29.0,0
2008-04-05,450.0,550.0,27.0,0
2008-04-06,483.0,550.0,25.0,0
2008-04-07,500.0,550.0,25.0,0
2008-04-08,500.0,540.0,25.0,0
2008-04-09,500.0,530.0,25.0,0
2008-04-10,550.0,576.0,25.0,0
2008-12-20,750.0,720.0,25.0,1
2008-12-21,729.0,740.0,25.0,1
2008-12-22,700.0,740.0,25.0,1
2008-12-23,400.0,740.0,25.0,1
2008-12-24,700.0,750.0,25.0,1
2008-12-25,600.0,780.0,30.0,1
2008-12-26,500.0,800.0,25.0,1
2008-12-27,600.0,794.0,25.0,1
2008-12-28,600.0,779.0,25.0,1
2008-12-29,600.0,760.0,20.0,1
2008-12-30,650.0,740.0,25.0,1
2008-12-31,700.0,725.0,25.0,1
2009-01-01,700.0,720.0,25.0,1
2009-01-02,750.0,720.0,25.0,1
2009-01-03,700.0,720.0,25.0,1
2009-01-04,666.0,720.0,25.0,1
2009-01-05,650.0,720.0,25.0,1
2009-01-06,650.0,720.0,25.0,1
2009-01-07,650.0,720.0,25.0,1
2009-01-08,675.0,720.0,25.0,1
2009-01-09,700.0,720.0,25.0,1
2009-01-10,650.0,720.0,25.0,1
2009-01-11,650.0,720.0,25.0,1
2009-01-12,650.0,720.0,25.0,1
2009-01-13,650.0,720.0,25.0,1
2009-01-14,700.0,720.0,25.0,1
2009-01-15,650.0,720.0,25.0,1
2009-01-16,600.0,720.0,25.0,1
2009-01-17,600.0,720.0,25.0,1
2009-06-16,145.0,700.0,25.0,2
2009-06-17,145.0,700.0,25.0,2
2009-06-18,140.0,700.0,25.0,2
2009-06-19,140.0,700.0,25.0,2
2009-06-20,140.0,700.0,25.0,2
2009-06-21,145.0,700.0,25.0,2
2009-06-22,150.0,700.0,25.0,2
2009-06-23,150.0,700.0,26.0,2
2009-06-24,150.0,700.0,26.0,2
2009-06-25,150.0,700.0,26.0,2
2009-06-26,150.0,700.0,26.0,2
2009-06-27,150.0,700.0,26.0,2
2009-06-28,147.0,700.0,26.0,2
2009-06-29,145.0,700.0,26.0,2
2009-06-30,150.0,700.0,26.0,2
2009-07-01,150.0,700.0,26.0,2
2009-07-02,140.0,700.0,26.0,2
2009-07-03,143.0,700.0,26.0,2
2009-07-04,150.0,700.0,26.0,2
2009-07-05,156.0,700.0,26.0,2
2009-07-06,160.0,700.0,26.0,2
2009-07-07,155.0,700.0,26.0,2
2009-07-08,160.0,700.0,26.0,2
2009-07-09,160.0,700.0,26.0,2
2009-07-10,160.0,700.0,26.0,2
2009-07-11,160.0,700.0,26.0,2
2009-07-12,155.0,700.0,26.0,2
2009-07-13,150.0,700.0,26.0,2
2009-07-14,155.0,700.0,26.0,2
2009-12-21,120.0,700.0,29.0,3
2009-12-22,110.0,700.0,29.0,3
2009-12-23,120.0,700.0,29.0,3
2009-12-24,110.0,700.0,29.0,3
2009-12-25,110.0,700.0,29.0,3
2009-12-26,110.0,700.0,29.0,3
2009-12-27,109.0,700.0,29.0,3
2009-12-28,109.0,700.0,29.0,3
2009-12-29,105.0,700.0,29.0,3
2009-12-30,100.0,700.0,29.0,3
2009-12-31,900.0,700.0,29.0,3
2010-01-01,900.0,700.0,29.0,3
2010-01-02,950.0,700.0,29.0,3
2010-01-03,925.0,700.0,29.0,3
2010-01-04,900.0,700.0,29.0,3
2010-01-05,900.0,700.0,29.0,3
2010-01-06,800.0,700.0,29.0,3
